Id,SalePrice
1611,138880.8917510809
1612,174720.03840045378
1613,165381.9412009436
1614,132575.16238555932
1615,90908.06171808181
1616,80454.79493850881
1617,91047.58516141212
1618,124416.86280254502
1619,139342.62563053166
1620,147180.55576448623
1621,132718.86590187045
1622,147247.18395985334
1623,265448.5768043186
1624,218072.62472734088
1625,116576.28503292467
1626,171903.37289972111
1627,186888.8824236779
1628,278959.8888727778
1629,180752.62497311237
1630,334396.85485919093
1631,217065.2550462693
1632,240106.02858453983
1633,185370.82722982258
1634,191136.59961271475
1635,179655.31029944404
1636,157246.75589687465
1637,183152.10499895705
1638,193502.71821290514
1639,182370.626030866
1640,247940.4697511243
1641,167958.36384359247
1642,229702.72389257513
1643,217978.5445159434
1644,227529.26931263044
1645,202119.2758976111
1646,157096.15421921056
1647,151180.5817542204
1648,129028.27749289901
1649,136840.91278459708
1650,120638.63502875417
1651,123480.12821681146
1652,100124.1435426681
1653,102120.05344989794
1654,153972.12888345122
1655,142706.20383988484
1656,147258.00519949044
1657,152979.70221172733
1658,155623.95786426135
1659,130464.68388248171
1660,153529.6146748725
1661,434511.5543534985
1662,363991.61356981355
1663,369865.5268290904
1664,392220.92180800665
1665,297316.41819846304
1666,317287.331990668
1667,382064.3705605452
1668,345164.11343140167
1669,308008.33747120335
1670,339346.55062605377
1671,256890.3407817954
1672,423363.15293951775
1673,291749.4221032912
1674,246234.06481026195
1675,184502.9511712491
1676,186267.69638010586
1677,206650.24772126213
1678,457558.30543019396
1679,365612.36653020425
1680,305297.9840644347
1681,246209.30307036435
1682,306987.806055159
1683,188015.15169970988
1684,185542.09616528914
1685,182175.50599573032
1686,183383.19129096487
1687,182089.3526362558
1688,195769.2400084898
1689,198748.41490928613
1690,204329.1521340759
1691,197125.16887793707
1692,266245.4594222937
1693,180191.43849886797
1694,185640.5637139369
1695,175928.00439279916
1696,269607.12807302957
1697,179176.5738197358
1698,342001.2712552715
1699,317629.71852455765
1700,249874.5354924649
1701,266436.6603474105
1702,243702.14376874198
1703,245845.56731741354
1704,278399.0703826758
1705,243003.5782851796
1706,401998.7176427487
1707,200820.34905442176
1708,198858.8205413609
1709,277068.8586330014
1710,222262.9148093064
1711,276970.9772452188
1712,245616.39364265028
1713,254744.5168913927
1714,228597.36420476163
1715,206314.62485756507
1716,179621.6607714571
1717,176619.27454174808
1718,130188.14864407509
1719,201008.45137203383
1720,249161.96548269008
1721,164001.24856075304
1722,123723.28013456668
1723,156506.55910819926
1724,203903.4352214419
1725,235740.96467813815
1726,188840.24337478916
1727,153992.53926159238
1728,192790.10932902075
1729,171448.34947722542
1730,147229.8845758066
1731,122351.50694678994
1732,129574.94837369812
1733,112814.09619566116
1734,119896.36377533036
1735,133093.73478726626
1736,115556.99644141238
1737,316268.3077857876
1738,222330.8872882505
1739,263546.4800635536
1740,202754.12619386739
1741,174924.48806380513
1742,167383.6733207501
1743,176154.5036414475
1744,301547.89006175275
1745,214232.92067495163
1746,210426.83044407598
1747,217904.04620209758
1748,209940.1930706845
1749,149038.68652686357
1750,123714.15958541619
1751,245876.93666688722
1752,117558.98096245485
1753,139304.03632151737
1754,199183.3164246187
1755,156638.73723028152
1756,138532.48506631333
1757,118943.10637736983
1758,147515.26585784272
1759,154211.3803718833
1760,163484.75837552553
1761,145268.251038904
1762,180345.80476587027
1763,167925.97433333294
1764,117345.56652086963
1765,153938.8228993701
1766,191582.41772862562
1767,212789.65062310948
1768,137938.03052766345
1769,162247.9226057177
1770,150713.8057347566
1771,121215.58515624424
1772,124800.8915514012
1773,128682.45834904588
1774,130469.00114107704
1775,134960.73397840557
1776,121323.19439318794
1777,108166.59866591505
1778,134804.0070584746
1779,119097.01778063293
1780,175742.86040950386
1781,123279.54857644247
1782,89530.58032035251
1783,140634.09164525388
1784,101752.92661778143
1785,113097.0367194431
1786,132531.3973366832
1787,155506.14825244423
1788,69092.78638763269
1789,96133.0249953561
1790,82401.61440610328
1791,188173.07057486803
1792,156479.3252914713
1793,132800.31736697047
1794,151590.44035954837
1795,128385.42306171944
1796,124557.87030847179
1797,115530.59664896772
1798,112438.93024075452
1799,109365.74235975984
1800,119338.7316023937
1801,120018.39568614602
1802,133821.83956631154
1803,145018.3423425897
1804,135303.0517728488
1805,131685.6836531103
1806,118057.0158131826
1807,133321.55267957854
1808,119628.78474530103
1809,120608.65366583588
1810,135852.76004461412
1811,96256.99840209569
1812,95704.96060152547
1813,115226.6472334234
1814,99375.84570344942
1815,62984.36978800477
1816,102628.84576031443
1817,103528.64019933899
1818,131533.5245444014
1819,124105.702011009
1820,68835.81294079188
1821,115996.28881431656
1822,149404.73560458468
1823,51555.77709747404
1824,125129.20968583599
1825,131902.07120289546
1826,107079.20144479873
1827,102281.67521286997
1828,132271.40343965634
1829,126763.23884730032
1830,137058.45445394682
1831,138863.97418387415
1832,89081.9830819476
1833,134032.34562805746
1834,122252.26569425983
1835,131562.4722215932
1836,117777.06865914568
1837,95328.60579659845
1838,129415.11090137713
1839,106854.0508920363
1840,138319.0975612994
1841,135840.09766697194
1842,96524.89771701096
1843,131263.49413459576
1844,132813.13486305566
1845,137678.67065593944
1846,150688.4837679316
1847,151700.7898104848
1848,61812.84274030134
1849,111523.60065248967
1850,119001.92676243681
1851,147272.96591123202
1852,127558.53143467706
1853,130495.12531378868
1854,168126.43054640852
1855,140810.66913368454
1856,235733.95986487405
1857,138976.81899121118
1858,128745.93385854375
1859,118914.61391639705
1860,145552.27530804602
1861,118782.42619154793
1862,346310.3902654021
1863,329810.8304452231
1864,329820.37260469265
1865,341269.50530425215
1866,336487.10661977134
1867,231370.92534567098
1868,294259.0561022265
1869,208129.01410199676
1870,225036.84465490084
1871,259922.81758432483
1872,180352.20856927216
1873,231667.50004206324
1874,140151.42431283928
1875,191437.2066866955
1876,197848.11091178624
1877,206506.0062087955
1878,216348.1252733245
1879,122329.82106390163
1880,129616.97125319592
1881,253803.1989747767
1882,248494.4465088436
1883,190444.81673049318
1884,202012.34304549266
1885,236910.24976527764
1886,277693.84967319574
1887,214180.75977849422
1888,277325.0454666234
1889,173598.98083871452
1890,124199.37994008164
1891,125741.50136512777
1892,103486.78622352182
1893,129876.64226224783
1894,125382.98231398225
1895,128007.58805797482
1896,122024.91591023013
1897,120549.36079210363
1898,117995.29398715666
1899,139685.46806282664
1900,149418.68415302815
1901,150604.37610741044
1902,135170.93542383518
1903,201701.78586128447
1904,132202.638806729
1905,180206.18581286544
1906,149055.24451249087
1907,177158.02677073222
1908,111369.49226234258
1909,136305.76369861318
1910,124912.45085046926
1911,198752.18317478336
1912,305001.1943679225
1913,163295.15085428374
1914,66941.74980814163
1915,268768.36090607435
1916,62921.37527442718
1917,249181.11131312797
1918,135054.56862755457
1919,167556.7599978972
1920,152343.5317845931
1921,368564.42817139486
1922,309038.00973015424
1923,220111.07446777885
1924,237142.63275547084
1925,203680.92093562178
1926,350651.18357666524
1927,126050.50305789035
1928,158732.08441597602
1929,118305.99174810067
1930,124656.3357684721
1931,136371.7674123989
1932,134252.8311583794
1933,185116.25006029665
1934,178882.4534823199
1935,173818.92666320052
1936,190959.77842427057
1937,179460.65965757833
1938,172979.45604375735
1939,240494.0161504823
1940,193689.73014235398
1941,172767.98037632255
1942,181912.3283830247
1943,204927.97822511478
1944,322662.7684784482
1945,356526.3132098389
1946,125927.24453622343
1947,282831.2797708492
1948,167254.01855535363
1949,247116.90436829437
1950,196052.62389641616
1951,253165.50805048313
1952,223052.25925082187
1953,176337.70023270836
1954,189094.36618017207
1955,128894.60150030484
1956,323236.5052580795
1957,145081.7071397895
1958,306075.10770941054
1959,140164.42312132366
1960,110050.97484457224
1961,124322.5361617644
1962,101228.76638380617
1963,106974.03556706569
1964,107102.42235070259
1965,155154.27362050323
1966,138565.3323013792
1967,284646.0908814896
1968,396113.89184686384
1969,354664.97428679507
1970,405548.4028520133
1971,463293.47797535785
1972,378114.2044538321
1973,275383.6416519984
1974,322511.6579613257
1975,393554.88584358426
1976,281685.9119298218
1977,350835.67900026764
1978,342177.17230444
1979,315637.9713328765
1980,194299.13924606738
1981,332463.828876597
1982,223037.03175143138
1983,208351.28290908545
1984,174766.3108472648
1985,226023.04401588716
1986,208568.14717681124
1987,188748.45420407646
1988,181960.5484462787
1989,193099.13466405508
1990,212059.92116951177
1991,218353.1819491094
1992,226731.64937822992
1993,178997.15084055395
1994,235577.59687334514
1995,183924.674476031
1996,266435.8720647678
1997,323646.9841603528
1998,311572.16332640965
1999,270269.6615702293
2000,305600.40223499987
2001,271779.59769707295
2002,236452.52070818876
2003,250022.04278414635
2004,277286.59675044846
2005,235565.58403378146
2006,216458.872203583
2007,239279.2376686858
2008,202926.0433136519
2009,199833.9202299668
2010,196326.04137822796
2011,134829.4830298938
2012,180482.39802154253
2013,183712.20873428433
2014,187638.27691728668
2015,202970.5467094389
2016,196084.48468780858
2017,195507.0464848049
2018,125098.39527354346
2019,130217.46810312758
2020,107373.95023610645
2021,109029.14703792993
2022,172136.34892802252
2023,125359.34298457559
2024,274320.7081354809
2025,369631.944820128
2026,182334.14250408622
2027,153354.43829978534
2028,146575.28316995798
2029,165724.08027666196
2030,273311.52091595746
2031,237825.79354733278
2032,259322.10623764043
2033,264099.76587245817
2034,172366.09409607318
2035,211624.2733951073
2036,197550.1208984118
2037,199997.23204906736
2038,317903.7388271221
2039,205743.34872388688
2040,323401.8917840855
2041,276280.4720827229
2042,198101.96003048317
2043,176960.52747199626
2044,171859.23141554798
2045,228597.05104263572
2046,136726.0257849218
2047,144764.71635079596
2048,139990.17302031373
2049,140154.50199911752
2050,162172.84092447732
2051,106764.68769531237
2052,126537.4038401847
2053,143945.19602591282
2054,95527.72391316007
2055,149708.85888373916
2056,140701.28729479722
2057,112788.50978365741
2058,206578.98209568547
2059,134705.9885382695
2060,169407.989503273
2061,167588.56812688836
2062,126078.62069107786
2063,112438.43497353984
2064,134066.97420432733
2065,115438.06477759579
2066,165824.28788561595
2067,121441.55160744354
2068,136469.65699712915
2069,81512.7348317008
2070,115848.02376477678
2071,95399.1422158922
2072,139231.21118826277
2073,133952.77566591793
2074,187189.45546223698
2075,139943.16755287742
2076,120403.6845898161
2077,143818.4286234824
2078,117604.46732879544
2079,125739.62647340774
2080,112400.84827366476
2081,122509.93000257635
2082,119844.58789868411
2083,139509.4758447874
2084,109650.05055618747
2085,114339.33435581082
2086,116551.6639399683
2087,112252.27198323897
2088,92594.1316307139
2089,91275.12493759904
2090,127292.21120315252
2091,105831.5712612495
2092,125281.57603780409
2093,110502.10218177816
2094,125875.65478237938
2095,135810.3753597611
2096,86725.25784297365
2097,100225.33586041066
2098,135705.17135955306
2099,63452.65586211743
2100,83267.92854920842
2101,114723.54386150527
2102,128260.6065012483
2103,102584.01561019849
2104,129536.25324259636
2105,124760.69155498657
2106,63033.4779230616
2107,190099.73494300633
2108,109512.15268739586
2109,111580.85721398321
2110,118422.06721568201
2111,134370.57506597383
2112,126579.99780542008
2113,115424.74560292189
2114,121680.09284279875
2115,151504.78734115954
2116,110052.29298966823
2117,135042.33430392502
2118,117325.3260318764
2119,114291.97551796163
2120,119755.49494407691
2121,94461.31728080964
2122,112034.21314300162
2123,83767.64833960289
2124,163319.4312191356
2125,124908.15862001153
2126,134154.0473845163
2127,152931.3920250885
2128,126742.59370499161
2129,96342.11759131627
2130,126367.59174738568
2131,137091.70081211452
2132,105033.5832248612
2133,115253.84783356133
2134,121037.31220322063
2135,101530.63717031397
2136,81002.29135437457
2137,105097.61574875016
2138,130417.08090826611
2139,142882.21790692242
2140,134878.59150367454
2141,147707.52239698466
2142,125581.70791201048
2143,139378.0219585698
2144,111044.60895397342
2145,134711.11965862324
2146,153118.807995737
2147,140910.2834135883
2148,133653.06943406016
2149,143359.83341341806
2150,235994.13930281592
2151,120895.88341492316
2152,148732.03843526446
2153,161327.99415819085
2154,107878.80820435015
2155,135684.57426298797
2156,230150.57476672909
2157,241588.84161315765
2158,233264.6356445526
2159,212642.59916311203
2160,185327.56039648905
2161,250860.3716953758
2162,399599.3585810181
2163,354874.53240516235
2164,255631.84232961127
2165,188538.26616053082
2166,148318.1622470311
2167,211756.99337194662
2168,197477.22013535997
2169,197914.88947868935
2170,211996.76425082
2171,147087.91831715003
2172,133105.0830591507
2173,173264.47870960302
2174,219375.60355595755
2175,299834.97319907835
2176,302517.64935051167
2177,240687.46362697953
2178,213938.6159170642
2179,136128.01256545392
2180,193302.76908319615
2181,191993.4830224217
2182,229563.65189699858
2183,192952.78015370603
2184,122549.93108786232
2185,122442.17042248922
2186,148401.34843469344
2187,153429.36021345368
2188,163396.8245232287
2189,243164.63586859521
2190,82587.74582870372
2191,82062.2547642219
2192,82777.82182148038
2193,107916.18226499207
2194,114530.7755055224
2195,106918.77956997303
2196,104851.87140551479
2197,117267.24059358613
2198,149656.89398093382
2199,205850.7952568922
2200,130295.85042226811
2201,130725.34127620261
2202,191153.66686663503
2203,124275.82931062403
2204,151578.77965432056
2205,107359.09744255494
2206,138806.0263768871
2207,207954.96479354467
2208,248035.18051455592
2209,196060.0336663938
2210,117631.1579932397
2211,115895.19064136781
2212,116528.81223180819
2213,107393.60674440798
2214,142650.76598197815
2215,100218.34337924935
2216,134201.42924539524
2217,67353.86356668622
2218,73360.66174849238
2219,70976.98618489782
2220,90486.87609410228
2221,275194.9446568255
2222,262399.02991801605
2223,280366.7237572695
2224,212502.19080565355
2225,120560.14185079008
2226,173651.715810268
2227,206924.12235798207
2228,283205.9806814279
2229,237545.46316481577
2230,155735.44848855017
2231,202836.14130657268
2232,170072.93893895356
2233,174717.38435544874
2234,258556.93429002742
2235,218833.0757411298
2236,265179.24364221207
2237,327377.976536601
2238,209075.34024997705
2239,111975.05335025088
2240,152613.3239686716
2241,147341.21890320868
2242,121066.60192966733
2243,131659.97032971837
2244,97487.38399640805
2245,96089.38126880435
2246,134260.2639641538
2247,115446.3230485386
2248,124388.55813068268
2249,121173.13324280763
2250,122982.06026943676
2251,103683.94724724053
2252,172224.5960083687
2253,164300.52197959519
2254,176499.65495193866
2255,191651.09920855428
2256,178686.59043311822
2257,200590.60142459546
2258,170739.0767842744
2259,176061.45155715072
2260,146223.51371345608
2261,189454.7857819483
2262,195622.31787093013
2263,349828.076286132
2264,468622.6767908844
2265,159734.70252184372
2266,284031.4273143899
2267,340528.4383223601
2268,397933.53034195193
2269,157367.4246496383
2270,197611.44550241603
2271,222006.04719685993
2272,207162.1847998718
2273,157178.42497419094
2274,174814.13650357074
2275,158003.0576787655
2276,178378.86257089366
2277,175524.1631508027
2278,148219.54771818785
2279,123659.61484578627
2280,112450.01382434912
2281,168926.57431347648
2282,185294.82948984127
2283,107295.97940660304
2284,112048.97311812868
2285,136640.27934029364
2286,120080.94985380326
2287,347938.33667699783
2288,255390.07080997995
2289,352745.7531950105
2290,416048.46005031664
2291,312040.3048819397
2292,431353.44533815037
2293,451608.3040919453
2294,392549.33355962083
2295,468789.48388610396
2296,266975.0715795681
2297,325681.5664498301
2298,331200.3998405814
2299,348943.10822930094
2300,308723.1544945016
2301,294532.08045831544
2302,244845.58028466025
2303,244087.5805571342
2304,230891.89787313403
2305,185438.70128543826
2306,176038.89830934597
2307,190239.44767194413
2308,224628.38375217948
2309,279982.63015505247
2310,213539.28520698808
2311,203209.9736141908
2312,163240.63462815245
2313,173901.8650029252
2314,174206.13814590216
2315,180284.24617653023
2316,181529.48206415924
2317,182454.93051394532
2318,179356.1026095869
2319,184370.59091753897
2320,187784.58342676453
2321,262786.3500431978
2322,189972.15980255793
2323,185878.7802802875
2324,194190.5142780455
2325,213894.4471048449
2326,187204.87463968058
2327,203744.8343048447
2328,219742.52233916227
2329,189469.51331895712
2330,182649.60040068775
2331,347812.9755322325
2332,395671.1341737536
2333,305657.3215522917
2334,257028.38076583258
2335,282932.63327137125
2336,300612.3687488642
2337,193405.622485357
2338,263606.7323527338
2339,221632.64935349693
2340,363271.0471959468
2341,219817.71391723436
2342,240326.7281275134
2343,229705.87692713126
2344,217525.35011686262
2345,232963.53395848194
2346,213657.96885830714
2347,195436.60328453986
2348,231798.2591990108
2349,164566.51013523014
2350,286886.10008036916
2351,234303.37341295945
2352,236316.22208081163
2353,234372.52382465955
2354,132076.43337941487
2355,144351.40345930305
2356,152872.9814743189
2357,195177.56059490572
2358,190222.59640607223
2359,129232.03354873853
2360,118195.30807979184
2361,138860.90960041332
2362,254221.53679386925
2363,133297.525850905
2364,155152.45164984508
2365,224571.04768904592
2366,194541.879919166
2367,219526.13147275665
2368,206960.21587176019
2369,216592.02481708667
2370,169938.69942506377
2371,163530.73452884855
2372,174291.65563415506
2373,275367.34101465624
2374,306558.17619621346
2375,244363.14485813177
2376,284573.849570657
2377,311948.10447158554
2378,147717.83980517226
2379,212248.01118936014
2380,146759.1805886538
2381,162082.90841820094
2382,209659.4461028073
2383,205312.87000231037
2384,245686.8039511243
2385,161651.27821092578
2386,126792.17343909742
2387,132809.1564018979
2388,102649.15704877707
2389,123483.34776542742
2390,142172.42830485245
2391,136653.99687866966
2392,110449.88217791499
2393,165348.137644252
2394,133678.79079281655
2395,201214.62130345768
2396,140147.08369418758
2397,199392.38443445024
2398,127209.5973529321
2399,66308.09352617274
2400,73925.81694229566
2401,120099.88757595443
2402,134099.75837192952
2403,139969.80286225872
2404,143924.81004489627
2405,155487.1012436727
2406,143042.5480620178
2407,123744.67307890978
2408,139084.82571913424
2409,122118.82177161914
2410,164784.33595783892
2411,113468.51703171029
2412,154296.12260848214
2413,127070.90345809913
2414,144452.1517353797
2415,132480.44703157357
2416,120177.438873664
2417,128796.82581201702
2418,132448.41289381922
2419,116487.21222938226
2420,122021.50162683247
2421,133902.566552793
2422,106714.86529362955
2423,114253.12700659744
2424,146335.84640220072
2425,185650.62294812204
2426,127097.29651300442
2427,122364.74251347786
2428,181376.98769582086
2429,114177.49105504592
2430,128580.1507992385
2431,100260.96108106793
2432,138828.2026994346
2433,145187.31562873788
2434,133750.46667114436
2435,140584.9226682669
2436,107375.73605878807
2437,109040.81748578975
2438,121868.47617081052
2439,108286.58272577732
2440,115985.42003429138
2441,93220.64271879889
2442,100977.90805999364
2443,122082.66238946638
2444,124017.96383168001
2445,95801.62692991622
2446,133658.21902281637
2447,182129.92413708038
2448,128093.0423766995
2449,120144.4770892934
2450,144636.782736303
2451,118918.51238580541
2452,158551.3824309339
2453,91747.8752846587
2454,124157.53940598964
2455,108646.66980800175
2456,121803.27974740052
2457,124246.00776050136
2458,131778.10296856644
2459,107731.34484509467
2460,136058.25708437696
2461,123738.66600706615
2462,128059.8136510998
2463,118487.45622413744
2464,154096.53292481406
2465,129810.43842456426
2466,117445.83478507919
2467,148406.1740401576
2468,91464.07257455125
2469,78351.61453722179
2470,175561.75182882012
2471,213368.372112442
2472,143273.7401841906
2473,113842.77467624543
2474,81523.17364766228
2475,216038.216780608
2476,106441.78714102175
2477,116139.04166895724
2478,145272.1300513671
2479,105221.64607372961
2480,143985.90711397206
2481,120588.4742517931
2482,119961.0599350535
2483,113781.44929562348
2484,122639.2911900782
2485,125862.85727754187
2486,137178.92903098313
2487,178896.50086538593
2488,175319.6287492204
2489,152361.97373993407
2490,139072.19687453433
2491,91447.26404509682
2492,187631.92255435485
2493,141747.03447326642
2494,138156.22051762175
2495,88111.18953547161
2496,228136.3394955353
2497,144245.8091567035
2498,114946.56245926344
2499,84677.206880504
2500,124128.20518631027
2501,130864.64691690737
2502,136865.84212362292
2503,99802.0003036994
2504,165137.5782562757
2505,225681.05093594064
2506,254808.979955291
2507,291967.45404661255
2508,251538.8167918215
2509,224997.17585999306
2510,226071.9621859231
2511,181710.93324298668
2512,200701.1768594687
2513,227048.88236489677
2514,242207.4165492611
2515,137758.29661635234
2516,172356.92399814993
2517,139860.07122035426
2518,144557.89973222872
2519,234636.07418267324
2520,216202.16548884538
2521,189576.55082564955
2522,229175.79966158612
2523,117639.63829371538
2524,133164.04811113313
2525,137443.19264209355
2526,130442.37372730847
2527,119193.68055644777
2528,123517.45929030633
2529,132991.00639530728
2530,117578.60900013853
2531,245139.1719180665
2532,229183.51424662027
2533,196715.86313426297
2534,243797.17131634447
2535,297638.5442661188
2536,242304.58005461268
2537,218364.3941862371
2538,185390.555888231
2539,194076.73149826695
2540,175224.95841645196
2541,188155.1918017572
2542,166552.3862279913
2543,120874.34872950328
2544,117051.08764477582
2545,122940.61523096297
2546,129516.33710498092
2547,136930.1921963399
2548,156451.46654928182
2549,166628.19167978028
2550,530118.5357440499
2551,130900.73362765319
2552,128567.28788180093
2553,80792.84697082466
2554,100128.3470986979
2555,117571.63292314071
2556,97813.88233974412
2557,109176.65089990271
2558,145954.16306862823
2559,125220.90123520516
2560,137071.31277023721
2561,143639.81937738293
2562,127229.20113922407
2563,132469.4303892341
2564,182844.4617482076
2565,136615.51062662376
2566,134253.15532825072
2567,124018.19506019965
2568,184553.9746301026
2569,202478.18973131335
2570,114964.54845255766
2571,166045.78010157932
2572,159511.88720178802
2573,217456.36338694257
2574,262500.5076158881
2575,125861.54597366694
2576,118270.68837570128
2577,136517.06360465378
2578,93283.2047248318
2579,67384.39678442258
2580,109124.58970272086
2581,128120.2198813731
2582,121560.5326178584
2583,263999.1934856291
2584,164668.52450323058
2585,192724.14703576846
2586,208283.76305173303
2587,197480.48668547743
2588,137380.27079742716
2589,143337.91309084298
2590,220792.90205987703
2591,209162.46653548355
2592,217913.7553189961
2593,242179.31438967434
2594,180460.2781704218
2595,200110.30822837356
2596,303363.4939819137
2597,189717.5684962547
2598,279312.6716074127
2599,332435.2119154637
2600,158504.06146452573
2601,139358.1659570659
2602,84089.97040339226
2603,92285.71609246067
2604,88134.82741582787
2605,83894.64086234207
2606,140094.6333439276
2607,199063.25376942626
2608,202160.1505108649
2609,180873.6305166572
2610,110705.93027478625
2611,113048.32987496951
2612,153300.3503824818
2613,127786.40124799353
2614,122036.07170853259
2615,146802.1311285754
2616,147774.37379458256
2617,170097.78616740854
2618,179251.89343547696
2619,208039.91462175178
2620,194629.83832143337
2621,171717.84294167324
2622,176332.03817985673
2623,248423.9836459781
2624,288863.0055509171
2625,283418.30531663506
2626,168690.21572475307
2627,166185.09943107096
2628,432553.6376901827
2629,538095.0719592497
2630,374266.51473359
2631,444519.728751815
2632,399453.9080309394
2633,286423.372242104
2634,396504.0275047227
2635,151059.5269570295
2636,190287.01523494167
2637,175620.69780759024
2638,245395.1110861979
2639,182482.044198941
2640,145836.90649527253
2641,111294.23679837488
2642,195522.31201023332
2643,106582.99802836936
2644,117613.14375416604
2645,109667.71666572598
2646,99613.2539550945
2647,104625.62238640178
2648,147498.10244621127
2649,151548.93128138228
2650,136410.26340421228
2651,154367.3565968738
2652,410725.62521337514
2653,239424.69516535263
2654,249752.62561746524
2655,371710.4895023348
2656,338883.743590341
2657,353617.57595305826
2658,270325.77545768267
2659,287109.87903513946
2660,366988.85559175647
2661,337820.32999981765
2662,341105.7855830293
2663,289525.8151295482
2664,263237.6545518711
2665,327429.89520546305
2666,269288.81019468897
2667,176386.315255811
2668,183470.41597424628
2669,177364.1773823863
2670,272590.6668415212
2671,189159.1076669467
2672,203515.51442623057
2673,200574.25686004583
2674,201660.93358211833
2675,188810.15863700144
2676,195839.52828338018
2677,190020.43226879006
2678,254908.3428506315
2679,277173.99947079306
2680,283953.00725791015
2681,400529.42861494125
2682,311822.0527635729
2683,495183.79294983146
2684,317788.00212104333
2685,321464.7645902143
2686,245350.90591655605
2687,304420.86571716284
2688,214767.5033836516
2689,204812.27013802977
2690,400743.8072937803
2691,183409.97132114417
2692,135653.5971603594
2693,197708.41574003134
2694,131103.8977232579
2695,194307.14763558705
2696,188302.06587243345
2697,182542.76664743418
2698,203996.56281736607
2699,183415.88970536104
2700,159117.8235766449
2701,150985.69308029406
2702,116046.56878799491
2703,138064.00543366835
2704,137274.73247580967
2705,113305.2679498621
2706,114479.25561678674
2707,119951.10014574978
2708,123096.84826086709
2709,106589.07677745302
2710,124528.61023043665
2711,267491.5767696387
2712,370193.5343381225
2713,174794.47301102107
2714,155669.78837665837
2715,162761.32375969714
2716,162524.07685777437
2717,192199.66985431456
2718,221915.45882246614
2719,145914.98346828864
2720,172272.86129876858
2721,127234.72760642295
2722,165150.42520955417
2723,139568.9296567341
2724,124346.58858478912
2725,126293.39203334074
2726,139466.00351248076
2727,173552.59562375568
2728,173474.72707624204
2729,152250.58886073824
2730,136395.80745191273
2731,126205.09320338762
2732,117716.08966944816
2733,149147.69564204937
2734,144674.89431612103
